Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,SalePrice,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Paved Drive_P,Paved Drive_Y,Total square ft,Total baths,Has Central Air,Has Garage,Has Fence,Age
97,533212010,160,30.0,3182,7,5,2005,0.0,4,3,4,3,5,600,600,0,1200,2,1,4,4,0,0,2.0,480.0,3,3,0,172,0,0,0,0,0,0,151000,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1372,3,1,1,0,17
1680,527451170,160,24.0,1920,5,5,1971,376.0,3,3,3,3,5,765,600,0,1365,2,1,3,6,0,0,2.0,440.0,3,3,240,36,0,0,0,0,0,0,122500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1641,2,1,1,0,50
1133,531371070,60,68.0,10110,6,5,2003,0.0,4,3,4,3,5,835,861,0,1696,3,1,4,7,0,0,2.0,542.0,3,3,143,66,0,0,0,0,0,0,188000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1905,3,1,1,0,18
2761,906394010,60,91.0,10984,7,5,2006,0.0,4,3,4,3,5,945,864,0,1809,3,1,4,8,0,0,2.0,638.0,3,3,144,54,0,0,0,0,0,0,209700,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2007,3,1,1,0,16
1642,527256030,20,85.0,14082,8,5,2006,945.0,4,3,5,4,5,2234,0,0,2234,1,1,4,7,1,4,2.0,724.0,3,3,390,80,0,0,0,0,0,0,441929,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2704,2,1,1,0,15
1141,531382110,60,50.0,8480,6,5,1994,120.0,4,3,4,3,5,886,794,0,1680,3,1,4,7,0,0,2.0,474.0,3,3,144,96,0,0,0,0,0,0,163000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1920,3,1,1,0,28
2118,906475110,60,0.0,12205,6,8,2007,157.0,3,3,3,2,4,976,1111,0,2087,5,1,4,9,0,0,2.0,444.0,3,3,133,168,0,0,0,0,0,0,187500,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2388,3,1,1,0,55
870,907275010,20,90.0,15750,8,5,2000,260.0,4,3,4,3,5,1513,0,0,1513,2,1,4,5,1,3,2.0,521.0,3,3,135,34,0,0,0,0,0,0,220000,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1682,2,1,1,0,22
1875,534201040,20,70.0,8050,5,6,1993,0.0,3,3,3,3,3,1107,0,0,1107,3,1,4,5,0,0,1.0,308.0,3,3,88,64,0,0,0,0,0,0,127000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1259,1,1,1,0,54
155,535327140,20,60.0,7200,5,7,2007,0.0,3,3,0,0,5,827,0,0,827,2,1,3,5,1,1,1.0,392.0,3,3,0,0,0,0,0,0,0,0,107500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,827,1,1,1,0,66
1318,902328040,75,35.0,6300,6,6,2001,0.0,3,3,3,3,5,742,742,0,1484,3,1,3,9,1,4,0.0,0.0,0,0,0,291,134,0,0,0,0,0,128000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1775,2,1,0,0,107
1285,902100030,30,30.0,5232,5,5,2004,0.0,3,3,2,3,4,764,0,0,764,2,1,3,4,0,0,2.0,504.0,3,3,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,764,1,0,1,0,96
2400,528164040,20,72.0,11846,9,5,2004,562.0,4,3,5,3,5,1792,0,0,1792,2,1,5,6,1,4,3.0,874.0,3,3,206,49,0,0,0,0,0,0,374000,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2047,2,1,1,0,18
1068,528178070,60,130.0,16900,8,5,2002,1110.0,4,3,5,3,5,1515,1134,0,2649,4,1,4,10,1,3,3.0,746.0,3,3,0,60,0,0,0,0,0,0,421250,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2709,3,1,1,0,20
361,527164060,60,0.0,9636,6,5,1993,0.0,3,3,4,3,4,808,785,0,1593,3,1,3,7,1,3,2.0,389.0,3,3,342,40,0,0,0,0,0,0,178000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1975,3,1,1,1,29
1493,908128050,85,90.0,10012,4,5,1972,0.0,3,3,4,3,3,1181,0,0,1181,3,1,3,6,0,0,2.0,588.0,3,3,0,0,180,0,0,0,0,0,137500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1181,2,1,1,1,49
1110,528390020,20,91.0,14303,8,5,1994,554.0,4,3,4,3,5,1987,0,0,1987,2,1,4,7,1,3,2.0,691.0,3,3,262,36,0,0,0,0,0,0,301500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2285,2,1,1,0,27
911,909250080,70,43.0,5707,6,6,1950,0.0,3,3,3,3,4,647,595,0,1242,3,1,3,6,1,4,1.0,180.0,2,3,329,96,0,0,0,0,0,0,105000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1667,2,1,1,0,86
2535,534201260,20,78.0,9360,6,7,2004,203.0,3,3,3,3,3,976,0,0,976,2,1,4,4,1,2,2.0,504.0,3,3,94,0,0,0,0,0,0,0,157500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1070,1,1,1,0,53
2030,903430050,50,40.0,5680,5,3,1950,0.0,3,3,3,3,3,969,245,0,1214,2,1,3,6,0,0,1.0,216.0,3,3,0,0,77,0,0,0,0,0,117000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1214,1,0,1,1,120
2634,535478090,20,70.0,7000,5,6,1962,0.0,3,3,3,3,4,864,0,0,864,3,1,3,5,0,0,1.0,336.0,3,3,0,0,0,0,0,0,0,0,105000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,864,1,1,1,1,59
1530,909256060,50,51.0,10480,6,5,1950,0.0,3,3,3,3,5,1166,0,473,1639,3,1,3,6,0,0,1.0,240.0,3,3,0,0,0,0,0,0,0,0,115000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1639,1,1,1,0,85
435,528112040,20,95.0,11578,9,5,2008,302.0,5,3,5,3,5,1736,0,0,1736,3,1,5,7,1,4,3.0,834.0,3,3,319,90,0,0,0,0,0,0,360000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2145,2,1,1,0,13
812,906226110,90,64.0,7018,5,5,1979,0.0,3,3,0,0,3,1535,0,0,1535,4,2,3,8,0,0,2.0,400.0,3,3,0,0,0,0,0,0,0,0,118858,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1535,2,1,1,0,42
1202,534251280,60,0.0,9130,6,8,2000,252.0,3,3,3,3,4,800,832,0,1632,4,1,4,7,0,0,2.0,484.0,3,3,0,40,0,0,0,0,0,0,173000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1672,2,1,1,0,55
666,535383120,30,60.0,10800,3,5,1998,0.0,3,3,3,3,3,725,0,0,725,1,1,3,4,0,0,1.0,320.0,3,3,0,30,0,0,0,0,0,0,78500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,755,2,1,1,0,131
1751,528240020,60,62.0,8244,7,5,2004,0.0,4,3,4,3,5,840,880,0,1720,3,1,4,7,1,4,2.0,440.0,3,3,100,48,0,0,0,0,0,0,183500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1868,3,1,1,0,17
705,902135020,20,60.0,6000,4,4,1953,0.0,2,3,2,3,3,936,0,0,936,2,1,3,4,0,0,2.0,576.0,3,3,0,32,112,0,0,0,0,0,93000,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,968,1,0,1,0,68
1744,528228375,120,0.0,3621,8,5,2003,72.0,4,3,4,3,5,1589,0,0,1589,2,1,4,7,1,3,3.0,630.0,3,3,143,20,0,0,0,0,0,0,226500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1752,2,1,1,0,18
357,527163040,60,59.0,7837,6,7,1994,0.0,4,3,4,3,4,799,772,0,1571,3,1,3,7,1,3,2.0,380.0,3,3,0,40,0,0,0,0,0,0,178000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1611,3,1,1,0,28
2133,907192120,20,72.0,10665,7,5,2003,167.0,4,3,4,3,5,1479,0,0,1479,3,1,4,7,0,0,2.0,558.0,3,3,144,29,0,0,0,0,0,0,226000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1652,2,1,1,0,18
989,924100060,60,70.0,10457,5,7,1969,178.0,4,5,3,3,5,784,848,0,1632,4,1,3,7,1,3,2.0,898.0,3,3,0,173,368,0,0,0,0,0,173000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1805,2,1,1,1,52
562,532378120,20,60.0,8281,5,5,1965,0.0,3,3,3,3,4,864,0,0,864,3,1,3,5,1,1,1.0,360.0,3,3,0,0,236,0,0,0,0,0,62383,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,864,1,1,1,1,56
1054,528104080,60,67.0,14948,9,5,2008,268.0,5,3,5,3,5,1476,1237,0,2713,3,1,5,11,1,4,3.0,858.0,3,3,126,66,0,0,0,0,0,0,446261,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2905,3,1,1,0,13
2850,909250070,70,43.0,7000,7,8,1997,0.0,3,3,3,3,5,743,736,0,1479,3,1,4,6,2,4,1.0,312.0,3,3,530,0,56,0,0,0,0,0,160000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2009,1,1,1,1,95
1082,528228405,120,0.0,3940,7,5,2004,24.0,4,3,4,3,5,1576,0,0,1576,2,1,4,7,1,3,3.0,668.0,3,3,143,20,0,0,0,0,0,0,219990,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1739,2,1,1,0,17
1440,907187080,20,93.0,9382,7,5,2000,125.0,4,3,4,3,5,1479,0,0,1479,3,1,4,6,0,0,2.0,577.0,3,3,120,25,0,0,0,0,0,0,191000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1624,2,1,1,0,22
2006,903201090,40,55.0,6854,5,7,1994,0.0,3,4,3,3,3,916,144,0,1060,1,1,3,6,1,4,1.0,308.0,2,3,0,65,0,0,150,0,0,0,136500,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1125,1,0,1,0,96
2082,905475520,30,0.0,11515,4,5,1994,0.0,3,3,0,0,3,943,0,0,943,3,1,4,5,0,0,1.0,308.0,3,3,0,0,60,0,0,0,0,0,80000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,943,1,0,1,0,63
2344,527302080,50,0.0,13837,7,5,1988,178.0,4,4,4,4,4,1377,806,0,2183,4,1,4,9,0,0,3.0,786.0,3,3,0,0,0,0,0,0,0,0,229000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2183,3,1,1,0,33
248,906223090,60,80.0,9938,7,5,1994,246.0,4,3,4,3,5,1062,887,0,1949,3,1,4,8,1,3,2.0,574.0,3,3,156,90,0,0,0,0,0,0,236000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2195,3,1,1,1,28
2276,921128030,20,85.0,12633,10,5,2007,242.0,5,3,5,3,5,1824,0,0,1824,3,1,5,8,1,4,3.0,932.0,3,3,160,36,0,0,108,0,0,0,392000,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2020,2,1,1,0,15
755,903451090,70,57.0,6876,6,5,1950,0.0,3,3,3,2,2,1146,784,0,1930,4,1,3,8,0,0,1.0,316.0,3,3,0,0,213,0,0,0,0,0,149000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1930,2,1,1,1,94
1178,533236090,160,36.0,3951,10,5,1999,0.0,5,3,4,3,5,1469,924,0,2393,2,1,5,7,1,3,2.0,846.0,3,3,0,90,0,0,94,0,0,0,345000,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2483,3,1,1,0,23
2636,902100110,70,62.0,9856,5,8,2005,0.0,4,4,2,3,5,1007,1007,0,2014,5,1,3,8,0,0,2.0,624.0,3,3,0,72,167,0,0,0,0,0,169000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2086,2,1,1,0,121
2077,905377050,20,84.0,17808,4,5,1950,0.0,3,3,3,3,3,1242,0,0,1242,2,1,3,4,0,0,1.0,336.0,3,3,0,0,0,0,0,0,0,0,109900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1242,1,0,1,0,75
2930,924151050,60,74.0,9627,7,5,1994,94.0,3,3,4,3,5,996,1004,0,2000,3,1,3,9,1,3,3.0,650.0,3,3,190,48,0,0,0,0,0,0,188000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2238,3,1,1,0,28
737,903227090,50,50.0,6000,6,6,1950,0.0,3,2,3,3,5,825,587,0,1412,4,1,3,6,1,4,1.0,280.0,3,3,45,0,0,0,0,0,0,0,132500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1457,1,1,1,0,82
837,907126050,20,65.0,9757,5,7,1994,0.0,3,4,3,3,5,990,0,0,990,3,1,3,5,0,0,1.0,440.0,3,3,66,0,0,0,92,0,0,0,143000,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1056,1,1,1,0,27
2086,905478140,20,58.0,9280,5,6,1951,0.0,3,3,2,3,5,1342,0,0,1342,4,1,3,7,0,0,1.0,256.0,3,3,0,0,0,0,0,0,0,0,125000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1342,1,1,1,0,70
2385,528114010,20,120.0,14780,9,5,2005,568.0,5,3,5,3,5,1868,0,0,1868,2,1,5,7,1,4,3.0,1085.0,3,3,354,56,0,0,156,0,0,0,415000,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2278,2,1,1,0,16
189,902402130,70,60.0,7740,4,7,1950,0.0,3,3,2,3,4,741,622,0,1363,3,1,3,6,0,0,2.0,528.0,3,3,0,0,0,0,168,0,0,0,125500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1363,1,1,1,0,111
635,535175030,20,80.0,9600,6,6,1988,183.0,3,3,3,3,4,1632,0,0,1632,3,1,3,6,1,4,1.0,338.0,3,3,289,0,0,0,0,0,0,0,139000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1921,2,1,1,1,63
432,528110010,60,97.0,13478,10,5,2008,420.0,5,3,5,3,5,1728,568,0,2296,3,1,5,10,1,4,3.0,842.0,3,3,382,274,0,0,0,0,0,0,451950,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2952,3,1,1,0,13
900,908275040,90,65.0,10926,5,5,1959,74.0,3,3,3,3,3,1678,0,0,1678,6,2,3,10,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,119900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1678,2,1,0,0,62
966,916455070,20,0.0,6853,8,5,2002,136.0,4,3,5,3,5,1296,0,0,1296,2,1,4,6,0,0,2.0,471.0,3,3,192,25,0,0,0,0,0,0,220000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1513,2,1,1,0,20
1612,526352080,20,85.0,10667,6,6,1971,302.0,3,3,3,3,3,1587,0,0,1587,3,1,3,7,1,4,2.0,525.0,3,3,0,44,0,0,0,0,0,0,167300,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1631,2,1,1,0,50
904,909101100,50,45.0,8212,5,6,1950,0.0,3,3,3,3,5,854,444,0,1298,3,1,3,6,2,4,1.0,256.0,3,3,84,0,0,0,0,0,0,0,122000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1382,1,1,1,0,80
2487,532351090,90,70.0,9100,5,5,1963,336.0,3,3,3,3,3,1728,0,0,1728,6,2,3,10,0,0,2.0,504.0,3,3,0,0,0,0,0,0,0,0,125000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1728,2,1,1,0,58
1304,902205090,20,50.0,6000,5,6,1957,0.0,3,3,3,3,4,928,0,0,928,3,1,3,5,0,0,1.0,288.0,3,3,0,0,0,0,0,0,0,0,112500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,928,1,1,1,0,64
2112,906394020,60,78.0,9316,7,5,2006,0.0,4,3,4,3,5,879,916,0,1795,3,1,4,7,0,0,2.0,578.0,3,3,164,111,0,0,0,0,0,0,191000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2070,3,1,1,0,16
1244,535180100,20,75.0,9464,6,7,1958,135.0,3,4,3,3,4,1080,0,0,1080,3,1,3,5,0,0,1.0,288.0,3,3,0,0,0,0,130,0,0,0,136000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1080,1,1,1,0,63
843,907175100,60,80.0,10400,7,5,1998,0.0,3,3,4,3,5,866,913,0,1779,3,1,4,6,0,0,2.0,546.0,3,3,198,36,0,0,0,0,0,0,197900,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,3,1,1,0,23
2689,903430090,50,59.0,5310,6,8,2003,0.0,3,4,3,2,4,1001,634,0,1635,2,1,4,5,0,0,1.0,255.0,2,3,394,0,0,0,0,0,0,0,117000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2029,1,1,1,0,111
2753,906380170,20,64.0,7406,7,5,2006,84.0,4,3,4,3,5,1220,0,0,1220,2,1,4,6,0,0,2.0,632.0,3,3,105,54,0,0,0,0,0,0,194000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1379,2,1,1,0,15
1169,533215030,120,0.0,4538,9,5,2001,179.0,4,3,5,3,5,1310,0,0,1310,1,1,4,5,1,3,2.0,545.0,3,3,277,45,0,0,0,0,0,0,285000,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1632,2,1,1,0,20
1376,904351280,190,62.0,10106,5,7,1999,0.0,3,4,3,3,4,808,547,0,1355,4,2,3,6,0,0,0.0,0.0,0,0,140,0,0,0,0,0,0,0,127500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1495,2,1,0,0,81
2503,533128030,60,0.0,13346,7,5,2000,0.0,4,3,4,3,5,1166,1129,0,2295,4,1,4,9,1,3,2.0,590.0,3,3,0,40,0,0,0,0,0,0,268000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2335,3,1,1,0,29
1987,902206270,70,57.0,9639,4,8,1950,0.0,3,3,3,3,5,1156,642,0,1798,4,1,3,7,0,0,2.0,342.0,3,3,0,0,160,0,0,0,0,0,137000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1798,3,1,1,1,121
1190,534129060,20,0.0,15387,7,7,1967,0.0,3,3,3,3,5,1620,0,0,1620,4,1,4,8,1,4,2.0,578.0,3,3,0,62,192,0,0,0,0,450,215000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1682,2,1,1,0,54
1930,535300040,20,75.0,10050,5,5,1955,0.0,3,3,3,3,3,1216,0,0,1216,3,1,3,5,0,0,1.0,336.0,3,3,0,0,0,0,0,0,0,0,129500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1216,1,1,1,0,66
2677,903231190,50,0.0,6240,5,4,1950,0.0,3,3,4,3,4,896,448,0,1344,3,1,3,7,0,0,1.0,240.0,2,3,200,114,0,0,0,0,0,0,115000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1658,1,1,1,0,85
1256,535375160,50,45.0,7506,5,8,1950,0.0,3,4,3,3,3,747,412,0,1159,3,1,3,5,0,0,1.0,288.0,2,3,84,0,96,0,0,0,0,0,114000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1243,1,1,1,0,96
2484,531478010,20,0.0,8900,4,4,1966,0.0,3,3,3,3,3,1056,0,0,1056,2,1,3,5,0,0,1.0,384.0,3,3,0,42,0,0,0,0,0,0,107000,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1098,1,1,1,1,55
1253,535352080,50,80.0,8480,5,5,1950,0.0,3,3,3,3,3,832,384,0,1216,2,1,3,6,0,0,1.0,336.0,3,3,158,0,102,0,0,0,0,0,118500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1374,1,1,1,0,74
1337,903227080,50,50.0,6000,6,7,1950,0.0,3,3,3,3,3,950,208,0,1158,3,1,3,5,1,4,1.0,208.0,3,3,0,0,112,0,0,0,0,0,120000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1158,1,1,1,0,92
1788,528439040,20,74.0,8847,8,5,2005,148.0,4,3,4,3,5,1538,0,0,1538,3,1,4,7,0,0,2.0,484.0,3,3,146,40,0,0,0,0,0,0,260000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1724,2,1,1,0,16
141,535152130,20,0.0,8050,5,5,1959,150.0,3,3,3,3,3,1143,0,0,1143,3,1,3,6,0,0,1.0,308.0,3,3,0,0,0,0,0,0,0,0,136000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1143,1,1,1,1,62
1669,527404140,20,70.0,8294,4,5,1971,0.0,3,3,3,3,3,872,0,0,872,3,1,3,5,0,0,4.0,480.0,3,3,0,0,0,0,0,0,0,0,123000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,872,1,1,1,1,50
1366,903458110,50,0.0,7920,6,7,1950,0.0,3,2,3,3,3,1035,371,0,1406,3,1,2,6,0,0,0.0,0.0,0,0,0,144,0,0,0,0,0,0,89500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1550,1,1,0,1,101
52,528218150,20,100.0,18494,6,5,2005,0.0,4,3,4,3,5,1324,0,0,1324,3,1,4,6,0,0,2.0,430.0,3,3,36,23,0,0,0,0,0,0,199500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1383,2,1,1,0,16
1380,905104080,20,0.0,7162,5,7,1966,41.0,3,3,3,3,3,904,0,0,904,3,1,3,6,0,0,1.0,408.0,3,3,0,0,0,0,0,0,0,0,109900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,904,1,1,1,1,55
919,909257050,70,53.0,10918,7,9,2004,0.0,4,3,4,3,5,1276,804,0,2080,3,1,4,9,2,4,1.0,282.0,3,3,0,0,0,0,145,0,0,0,234000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2080,2,1,1,1,95
2804,907290230,120,37.0,4435,6,5,2004,169.0,4,3,4,3,5,848,0,0,848,1,1,4,3,1,4,2.0,420.0,3,3,140,0,0,0,0,0,0,0,155900,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,988,1,1,1,0,17
782,905229040,50,0.0,11250,4,5,1989,0.0,3,3,3,3,5,1104,684,0,1788,5,1,3,8,2,3,1.0,304.0,3,3,120,0,0,0,0,0,0,0,161500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1908,1,1,1,0,64
956,916176030,20,0.0,14375,6,6,1958,541.0,3,3,3,3,4,1344,0,0,1344,3,1,4,7,1,4,2.0,525.0,3,3,0,118,0,0,233,0,0,0,137500,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1462,1,1,1,0,63
187,902401060,190,100.0,9045,5,3,1950,0.0,3,2,3,3,2,1128,1128,0,2256,4,2,2,12,0,0,0.0,0.0,0,0,0,18,18,0,0,0,0,0,76500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2274,2,0,0,0,111
2074,905352180,60,97.0,10029,6,5,1989,268.0,4,3,4,3,3,1164,896,0,2060,4,1,3,8,1,3,2.0,521.0,3,3,0,228,0,0,192,0,0,0,211000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2288,3,1,1,0,33
1039,527427110,120,34.0,4060,6,5,1999,0.0,4,3,4,3,5,1337,0,0,1337,2,1,4,5,0,0,2.0,511.0,3,3,144,68,0,0,0,0,0,0,181000,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1549,2,1,1,0,23
1210,534401130,80,82.0,9020,6,7,1966,183.0,3,3,3,3,3,1165,0,0,1165,3,1,3,6,0,0,2.0,490.0,4,4,0,129,0,0,0,0,0,0,174900,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1294,2,1,1,1,55
2710,905103140,80,96.0,11777,5,6,1966,97.0,3,3,3,3,5,1320,0,0,1320,3,1,3,6,2,2,2.0,564.0,3,3,160,68,240,0,0,0,0,0,164500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1548,1,1,1,0,55
44,528138060,20,70.0,10171,7,5,2004,168.0,4,3,4,3,5,1535,0,0,1535,3,1,4,7,0,0,2.0,532.0,3,3,0,0,0,0,0,0,0,0,214000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1535,2,1,1,0,17
